# 横轴数据,元数据,平滑后数据,基线,扣除基线后数据
1.336698000000000093e+03,4.548295999999999850e+01,4.639020812356908152e+01,4.411933413082852695e+01,2.270873992740554570e+00
1.338626999999999953e+03,4.479335999999999984e+01,4.660900824779267992e+01,4.415766045981779797e+01,2.451347787974881953e+00
1.340555000000000064e+03,4.673472999999999900e+01,4.685142519123824911e+01,4.419598678880706899e+01,2.655438402431180123e+00
1.342483999999999924e+03,4.812333999999999889e+01,4.692864760379136868e+01,4.423431311779632580e+01,2.694334485995042883e+00
1.344412000000000035e+03,4.704079000000000121e+01,4.691596913370310773e+01,4.427263944678558261e+01,2.643329686917525123e+00
1.346340999999999894e+03,4.599020999999999759e+01,4.692307450800842616e+01,4.431096577577483941e+01,2.612108732233586750e+00
1.348269000000000005e+03,4.714135999999999882e+01,4.684849571101594989e+01,4.434929210476408912e+01,2.499203606251860776e+00
1.350198000000000093e+03,4.781015000000000015e+01,4.669530897352004217e+01,4.438761843375334593e+01,2.307690539766696247e+00
1.352125999999999976e+03,4.711641999999999797e+01,4.668025325596528319e+01,4.442594476274259563e+01,2.254308493222687559e+00
1.354055000000000064e+03,4.715899000000000285e+01,4.678162436090153165e+01,4.446427109173185244e+01,2.317353269169679209e+00
1.355982999999999947e+03,4.687760000000000105e+01,4.689191846028042221e+01,4.450259742072111635e+01,2.389321039559305859e+00
1.357911000000000058e+03,4.659452000000000282e+01,4.685153358286950009e+01,4.454092374971037316e+01,2.310609833159126936e+00
1.359839999999999918e+03,4.566566000000000258e+01,4.670814218045040889e+01,4.457925007869962997e+01,2.128892101750778920e+00
1.361768000000000029e+03,4.553600999999999743e+01,4.661716589735135585e+01,4.461757640768888677e+01,1.999589489662469077e+00
1.363696999999999889e+03,4.626133000000000095e+01,4.669048881987505695e+01,4.465590273667815069e+01,2.034586083196906259e+00
1.365625000000000000e+03,4.704455999999999705e+01,4.682613177182012976e+01,4.469422906566740039e+01,2.131902706152729365e+00
1.367554000000000087e+03,4.772621000000000180e+01,4.692368260215685183e+01,4.473255539465665720e+01,2.191127207500194629e+00
1.369481999999999971e+03,4.787190999999999974e+01,4.710883818241183008e+01,4.477088172364591401e+01,2.337956458765916068e+00
1.371411000000000058e+03,4.735694999999999766e+01,4.738662476626275577e+01,4.480920805263517792e+01,2.577416713627577849e+00
1.373338999999999942e+03,4.699754000000000076e+01,4.743665832624967749e+01,4.484753438162443473e+01,2.589123944625242757e+00
1.375268000000000029e+03,4.707507999999999981e+01,4.758737969597834905e+01,4.488586071061369864e+01,2.701518985364650405e+00
1.377195999999999913e+03,4.742900000000000205e+01,4.772374832624967667e+01,4.492418703960296966e+01,2.799561286646707003e+00
1.379125000000000000e+03,4.764576000000000278e+01,4.779790898659618392e+01,4.496251336859223358e+01,2.835395618003950347e+00
1.381053000000000111e+03,4.887152999999999992e+01,4.777400967636408780e+01,4.500083969758149749e+01,2.773169978782590306e+00
1.382981999999999971e+03,4.902342000000000155e+01,4.768302696632812854e+01,4.503916602657075430e+01,2.643860939757374240e+00
1.384910000000000082e+03,4.790435000000000088e+01,4.757608613926046104e+01,4.507749235556001821e+01,2.498593783700442827e+00
1.386838999999999942e+03,4.723076999999999970e+01,4.747430006864915697e+01,4.511581868454928212e+01,2.358481384099874845e+00
1.388767000000000053e+03,4.673104000000000013e+01,4.739561702517089259e+01,4.515414501353855314e+01,2.241472011632339445e+00
1.390694999999999936e+03,4.578683999999999799e+01,4.733777667211433737e+01,4.519247134252782416e+01,2.145305329586513210e+00
1.392624000000000024e+03,4.832401000000000124e+01,4.730233853546837963e+01,4.523079767151708808e+01,2.071540863951291556e+00
1.394551999999999907e+03,4.723546999999999940e+01,4.732141989865896647e+01,4.526912400050635199e+01,2.052295898152614484e+00
1.396480999999999995e+03,4.703526000000000096e+01,4.741823552794957664e+01,4.530745032949561590e+01,2.110785198453960732e+00
1.398409000000000106e+03,4.738345999999999947e+01,4.741498582870146095e+01,4.534577665848487271e+01,2.069209170216588234e+00
1.400337999999999965e+03,4.732455000000000211e+01,4.740379354691002334e+01,4.538410298747412952e+01,2.019690559435893817e+00
1.402266000000000076e+03,4.729791999999999774e+01,4.761857898332715422e+01,4.542242931646339343e+01,2.196149666863760785e+00
1.404194999999999936e+03,4.753766999999999854e+01,4.790333170317023104e+01,4.546075564545265735e+01,2.442576057717573690e+00
1.406123000000000047e+03,4.801115000000000066e+01,4.810608565217317079e+01,4.549908197444191416e+01,2.607003677731256630e+00
1.408051999999999907e+03,4.871473999999999904e+01,4.832331481856741817e+01,4.553740830343117807e+01,2.785906515136240102e+00
1.409980000000000018e+03,4.938649999999999807e+01,4.854387892775341840e+01,4.557573463242044909e+01,2.968144295332969307e+00
1.411909000000000106e+03,4.937740999999999758e+01,4.859192483491263204e+01,4.561406096140971300e+01,2.977863873502919034e+00
1.413836999999999989e+03,4.860490000000000066e+01,4.874339437397767227e+01,4.565238729039897692e+01,3.091007083578695358e+00
1.415766000000000076e+03,4.733332000000000050e+01,4.879742467146051155e+01,4.569071361938823372e+01,3.106711052072277823e+00
1.417693999999999960e+03,4.894017999999999802e+01,4.881369288002540685e+01,4.572903994837749053e+01,3.084652931647916319e+00
1.419622000000000071e+03,4.979330000000000211e+01,4.884475227525260266e+01,4.576736627736675445e+01,3.077385997885848212e+00
1.421550999999999931e+03,4.862178000000000111e+01,4.867022009807051575e+01,4.580569260635601836e+01,2.864527491714497387e+00
1.423479000000000042e+03,4.855575000000000330e+01,4.847588334096035823e+01,4.584401893534527517e+01,2.631864405615083058e+00
1.425407999999999902e+03,4.923691999999999780e+01,4.844105138280409051e+01,4.588234526433453908e+01,2.558706118469551427e+00
1.427336000000000013e+03,4.856450000000000244e+01,4.845353301405614133e+01,4.592067159332380299e+01,2.532861420732338331e+00
1.429265000000000100e+03,4.746748000000000189e+01,4.843192129127091761e+01,4.595899792231307401e+01,2.472923368957843593e+00
1.431192999999999984e+03,4.777535999999999916e+01,4.848635288656349474e+01,4.599732425130233793e+01,2.489028635261156808e+00
1.433122000000000071e+03,4.825898999999999717e+01,4.863618409610909765e+01,4.603565058029159474e+01,2.600533515817502916e+00
1.435049999999999955e+03,4.834248999999999796e+01,4.867969358286947568e+01,4.607397690928085154e+01,2.605716673588624133e+00
1.436979000000000042e+03,4.811036000000000001e+01,4.849845607061056540e+01,4.611230323827010125e+01,2.386152832340464158e+00
1.438906999999999925e+03,4.749492000000000047e+01,4.848175232428823733e+01,4.615062956725936516e+01,2.331122757028872172e+00
1.440836000000000013e+03,4.999418000000000006e+01,4.841392923831243422e+01,4.618895589624862197e+01,2.224973342063812254e+00
1.442763999999999896e+03,5.056436000000000064e+01,4.823669694344482650e+01,4.622728222523788588e+01,2.009414718206940620e+00
1.444692999999999984e+03,4.849958000000000169e+01,4.824246553121861325e+01,4.626560855422715690e+01,1.976856976991456349e+00
1.446621000000000095e+03,4.764213999999999771e+01,4.831796631578873757e+01,4.630393488321642792e+01,2.014031432572309654e+00
1.448548999999999978e+03,4.839820000000000277e+01,4.818722347826012964e+01,4.634226121220569183e+01,1.844962266054437805e+00
1.450478000000000065e+03,4.804744999999999777e+01,4.795510168682501728e+01,4.638058754119495575e+01,1.574514145630061535e+00
1.452405999999999949e+03,4.652694000000000329e+01,4.774406541026405648e+01,4.641891387018422677e+01,1.325151540079829715e+00
1.454335000000000036e+03,4.661028000000000304e+01,4.748297070284333188e+01,4.645724019917350489e+01,1.025730503669826987e+00
1.456262999999999920e+03,4.770006999999999664e+01,4.730434277868511828e+01,4.649556652816277591e+01,8.087762505223423659e-01
1.458192000000000007e+03,4.633888999999999925e+01,4.726797192873415554e+01,4.653389285715205403e+01,7.340790715821015056e-01
1.460119999999999891e+03,4.792192000000000007e+01,4.699345690421633748e+01,4.657221918614131795e+01,4.212377180750195294e-01
1.462048999999999978e+03,4.888517000000000223e+01,4.701490321019869612e+01,4.660631173156695439e+01,4.085914786317417224e-01
1.463977000000000089e+03,4.625854000000000354e+01,4.710710391958083676e+01,4.663629984464328260e+01,4.708040749375541623e-01
1.465905999999999949e+03,4.534512000000000143e+01,4.708976220660274237e+01,4.666156898866901770e+01,4.281932179337246680e-01
1.467834000000000060e+03,4.726883999999999730e+01,4.716715951618103730e+01,4.668254431124238835e+01,4.846152049386489580e-01
1.469762999999999920e+03,4.747543999999999897e+01,4.726584420071846182e+01,4.669866874728120365e+01,5.671754534372581702e-01
1.471691000000000031e+03,4.721162999999999954e+01,4.734120383458574111e+01,4.671479318332002606e+01,6.264106512657150461e-01
1.473619999999999891e+03,4.856419999999999959e+01,4.729757526642621457e+01,4.673091761935885557e+01,5.666576470673589938e-01
1.475548000000000002e+03,4.800986000000000331e+01,4.722839942464785423e+01,4.674704205539768509e+01,4.813573692501691426e-01
1.477476000000000113e+03,4.560683999999999827e+01,4.723318064073153977e+01,4.676316649143651460e+01,4.700141492950251632e-01
1.479404999999999973e+03,4.791843000000000075e+01,4.713371647597180925e+01,4.677929092747532991e+01,3.544255484964793368e-01
1.481333000000000084e+03,4.671943000000000268e+01,4.713688802222876717e+01,4.679186411958866643e+01,3.450239026401007436e-01
1.483261999999999944e+03,4.742544000000000182e+01,4.720819781954814687e+01,4.680098045327342504e+01,4.072173662747218259e-01
1.485190000000000055e+03,4.807103000000000037e+01,4.706680918273873715e+01,4.680602361899035913e+01,2.607855637483780242e-01
1.487118999999999915e+03,4.616456999999999766e+01,4.698783947695253005e+01,4.680844929067685456e+01,1.793901862756754895e-01
1.489047000000000025e+03,4.656560000000000343e+01,4.685282912716502324e+01,4.680907086033388964e+01,4.375826683113359650e-02
1.490976000000000113e+03,4.679592999999999847e+01,4.689453355344811314e+01,4.680925086691108561e+01,8.528268653702752999e-02
1.492903999999999996e+03,4.684877999999999787e+01,4.686567171951546840e+01,4.680857095448964600e+01,5.710076502582239755e-02
1.494833000000000084e+03,4.689873000000000047e+01,4.691650441647524872e+01,4.680731470615159395e+01,1.091897103236547650e-01
1.496760999999999967e+03,4.685808000000000106e+01,4.693705350441248925e+01,4.680495727184905519e+01,1.320962325634340573e-01
1.498690000000000055e+03,4.674277000000000015e+01,4.686254796338600670e+01,4.680126764270189454e+01,6.128032068411215505e-02
1.500617999999999938e+03,4.674840999999999980e+01,4.701678150048962834e+01,4.679695853491166702e+01,2.198229655779613267e-01
1.502547000000000025e+03,4.741494999999999749e+01,4.706232722785151168e+01,4.679043396368360419e+01,2.718932641679074891e-01
1.504474999999999909e+03,4.839788000000000068e+01,4.715699809741672510e+01,4.678117005625740887e+01,3.758280411593162285e-01
1.506403000000000020e+03,4.609004999999999797e+01,4.741413792742653754e+01,4.676812511195159061e+01,6.460128154749469331e-01
1.508332000000000107e+03,4.845904999999999774e+01,4.755403487414115205e+01,4.674861518823879436e+01,8.054196859023576849e-01
1.510259999999999991e+03,4.645909999999999940e+01,4.757371295194434424e+01,4.672910526452599100e+01,8.446076874183532368e-01
1.512189000000000078e+03,4.708173000000000030e+01,4.753247162144418070e+01,4.670959534081318054e+01,8.228762806310001565e-01
1.514116999999999962e+03,4.785318000000000183e+01,4.757836282445170184e+01,4.668185193380811171e+01,8.965108906435901304e-01
1.516046000000000049e+03,4.885999999999999943e+01,4.768620818568086150e+01,4.664514027226687887e+01,1.041067913413982637e+00
1.517973999999999933e+03,4.826979000000000042e+01,4.785110901601756694e+01,4.660842861072564602e+01,1.242680405291920920e+00
1.519903000000000020e+03,4.750314000000000192e+01,4.801439759071518409e+01,4.657171694918442029e+01,1.442680641530763808e+00
1.521830999999999904e+03,4.807939999999999969e+01,4.805820854527549812e+01,4.653500528764318744e+01,1.523203257632310681e+00
1.523759999999999991e+03,4.844539999999999935e+01,4.807002984962331738e+01,4.649829362610196171e+01,1.571736223521355669e+00
1.525688000000000102e+03,4.728488999999999720e+01,4.823577528930949399e+01,4.646158196456072886e+01,1.774193324748765122e+00
1.527616999999999962e+03,4.673881000000000085e+01,4.823579944099304839e+01,4.642487030301949602e+01,1.810929137973552372e+00
1.529545000000000073e+03,4.843081000000000103e+01,4.839733506701461607e+01,4.638815864147827028e+01,2.009176425536345789e+00
1.531473999999999933e+03,4.996260999999999797e+01,4.842080017652753554e+01,4.635144697993704455e+01,2.069353196590490995e+00
1.533402000000000044e+03,4.945629000000000275e+01,4.832306931676944828e+01,4.631473531839582591e+01,2.008333998373622364e+00
1.535329999999999927e+03,4.896477000000000146e+01,4.831696774109111914e+01,4.627802365685459307e+01,2.038944084236526066e+00
1.537259000000000015e+03,4.802268999999999721e+01,4.847328239620716772e+01,4.624131199531336023e+01,2.231970400893807494e+00
1.539186999999999898e+03,4.733807000000000187e+01,4.865091311539644181e+01,4.620460033377213449e+01,2.446312781624307320e+00
1.541115999999999985e+03,4.843115000000000236e+01,4.877168094475243976e+01,4.616788867223090165e+01,2.603792272521538109e+00
1.543044000000000096e+03,4.960213000000000250e+01,4.886030026806071191e+01,4.613117701068966880e+01,2.729123257371043110e+00
1.544972999999999956e+03,4.895837999999999823e+01,4.906456855835165243e+01,4.609446534914842886e+01,2.970103209203223571e+00
1.546901000000000067e+03,4.889681999999999817e+01,4.939572714612542370e+01,4.605775368760721022e+01,3.337973458518213477e+00
1.548829999999999927e+03,4.891096999999999895e+01,4.959257993788744301e+01,4.602104202606599159e+01,3.571537911821451416e+00
1.550758000000000038e+03,4.866958000000000339e+01,4.976613348479818200e+01,4.598433036452478007e+01,3.781803120273401930e+00
1.552686999999999898e+03,5.085372999999999877e+01,5.000069919254580952e+01,4.594761870298356143e+01,4.053080489562248090e+00
1.554615000000000009e+03,5.097375000000000256e+01,5.017945039228428783e+01,4.591090704144232859e+01,4.268543350841959239e+00
1.556544000000000096e+03,5.057227000000000317e+01,5.032186220987173186e+01,4.587419537990109575e+01,4.447666829970636115e+00
1.558471999999999980e+03,5.038882000000000261e+01,5.039920349460530957e+01,4.583748371835987001e+01,4.561719776245439562e+00
1.560401000000000067e+03,5.072014999999999674e+01,5.038355185681518122e+01,4.580077205681863717e+01,4.582779799996544057e+00
1.562328999999999951e+03,5.232144000000000261e+01,5.043512592677267747e+01,4.576406039527741143e+01,4.671065531495266043e+00
1.564257000000000062e+03,5.202844999999999942e+01,5.058389741745590840e+01,4.572734873373619280e+01,4.856548683719715598e+00
1.566185999999999922e+03,4.890581999999999852e+01,5.058019015691324682e+01,4.569063707219498838e+01,4.889553084718258447e+00
1.568114000000000033e+03,4.872261999999999915e+01,5.068042089898582248e+01,4.565392541065377685e+01,5.026495488332045625e+00
1.570042999999999893e+03,4.960215999999999781e+01,5.071106988558273798e+01,4.561721374911256532e+01,5.093856136470172657e+00
1.571971000000000004e+03,5.022540999999999656e+01,5.061445207257196444e+01,4.558050208757134669e+01,5.033949985000617744e+00
1.573900000000000091e+03,5.095687000000000211e+01,5.083884905524602971e+01,4.554379042603012806e+01,5.295058629215901647e+00
1.575827999999999975e+03,5.141431999999999647e+01,5.107051372997633365e+01,4.550707876448890943e+01,5.563434965487424222e+00
1.577757000000000062e+03,5.149434999999999718e+01,5.120066789473606406e+01,4.547036710294769080e+01,5.730300791788373260e+00
